,hdf5_file_name,kspace_shape,nslices,nslice_cumulative
1309,file_brain_AXT1PRE_200_6002147.h5,"[10, 16, 640, 320]",10,15476
1310,file_brain_AXT1PRE_200_6002155.h5,"[12, 20, 640, 320]",12,15488
1311,file_brain_AXT1PRE_200_6002164.h5,"[12, 20, 640, 320]",12,15500
1312,file_brain_AXT1PRE_200_6002169.h5,"[12, 20, 640, 320]",12,15512
1313,file_brain_AXT1PRE_200_6002180.h5,"[12, 20, 640, 320]",12,15524
1314,file_brain_AXT1PRE_200_6002186.h5,"[12, 16, 640, 320]",12,15536
1315,file_brain_AXT1PRE_200_6002199.h5,"[10, 20, 640, 320]",10,15546
1316,file_brain_AXT1PRE_200_6002204.h5,"[12, 16, 640, 320]",12,15558
1317,file_brain_AXT1PRE_200_6002207.h5,"[12, 20, 640, 320]",12,15570
1318,file_brain_AXT1PRE_200_6002221.h5,"[12, 20, 640, 320]",12,15582
1319,file_brain_AXT1PRE_200_6002223.h5,"[12, 16, 640, 320]",12,15594
1320,file_brain_AXT1PRE_200_6002226.h5,"[12, 16, 640, 320]",12,15606
1321,file_brain_AXT1PRE_200_6002243.h5,"[12, 20, 640, 320]",12,15618
1322,file_brain_AXT1PRE_200_6002247.h5,"[12, 16, 640, 320]",12,15630
1323,file_brain_AXT1PRE_200_6002251.h5,"[12, 16, 640, 320]",12,15642
1324,file_brain_AXT1PRE_200_6002254.h5,"[12, 16, 640, 320]",12,15654
1325,file_brain_AXT1PRE_200_6002258.h5,"[12, 16, 640, 320]",12,15666
1326,file_brain_AXT1PRE_200_6002267.h5,"[12, 16, 640, 320]",12,15678
1327,file_brain_AXT1PRE_200_6002270.h5,"[12, 20, 640, 320]",12,15690
1328,file_brain_AXT1PRE_200_6002276.h5,"[12, 20, 640, 320]",12,15702
1329,file_brain_AXT1PRE_200_6002279.h5,"[12, 20, 640, 320]",12,15714
1330,file_brain_AXT1PRE_200_6002282.h5,"[12, 20, 640, 320]",12,15726
1331,file_brain_AXT1PRE_200_6002289.h5,"[12, 16, 640, 320]",12,15738
1332,file_brain_AXT1PRE_200_6002293.h5,"[12, 16, 640, 320]",12,15750
1333,file_brain_AXT1PRE_200_6002304.h5,"[12, 16, 640, 320]",12,15762
1334,file_brain_AXT1PRE_200_6002309.h5,"[12, 16, 640, 320]",12,15774
1335,file_brain_AXT1PRE_200_6002323.h5,"[12, 16, 640, 320]",12,15786
1336,file_brain_AXT1PRE_200_6002335.h5,"[12, 16, 640, 260]",12,15798
1337,file_brain_AXT1PRE_200_6002338.h5,"[12, 20, 640, 320]",12,15810
1338,file_brain_AXT1PRE_200_6002341.h5,"[12, 20, 640, 320]",12,15822
1339,file_brain_AXT1PRE_200_6002344.h5,"[12, 20, 640, 320]",12,15834
1340,file_brain_AXT1PRE_200_6002358.h5,"[12, 16, 640, 320]",12,15846
1341,file_brain_AXT1PRE_200_6002363.h5,"[12, 16, 640, 320]",12,15858
1342,file_brain_AXT1PRE_200_6002371.h5,"[12, 16, 640, 320]",12,15870
1343,file_brain_AXT1PRE_200_6002374.h5,"[12, 16, 640, 320]",12,15882
1344,file_brain_AXT1PRE_200_6002378.h5,"[12, 16, 640, 320]",12,15894
1345,file_brain_AXT1PRE_200_6002388.h5,"[12, 16, 640, 320]",12,15906
1346,file_brain_AXT1PRE_200_6002395.h5,"[12, 16, 640, 320]",12,15918
1347,file_brain_AXT1PRE_200_6002399.h5,"[10, 16, 640, 320]",10,15928
1348,file_brain_AXT1PRE_200_6002408.h5,"[12, 16, 640, 320]",12,15940
1349,file_brain_AXT1PRE_200_6002421.h5,"[12, 16, 640, 320]",12,15952
1350,file_brain_AXT1PRE_201_6002691.h5,"[12, 16, 640, 320]",12,15964
1351,file_brain_AXT1PRE_201_6002712.h5,"[12, 20, 640, 320]",12,15976
1352,file_brain_AXT1PRE_201_6002715.h5,"[12, 16, 640, 320]",12,15988
1353,file_brain_AXT1PRE_201_6002723.h5,"[12, 20, 640, 320]",12,16000
1354,file_brain_AXT1PRE_201_6002729.h5,"[8, 20, 640, 320]",8,16008
1355,file_brain_AXT1PRE_201_6002734.h5,"[12, 16, 640, 320]",12,16020
1356,file_brain_AXT1PRE_201_6002755.h5,"[10, 12, 640, 320]",10,16030
1357,file_brain_AXT1PRE_201_6002771.h5,"[12, 16, 640, 320]",12,16042
1358,file_brain_AXT1PRE_201_6002777.h5,"[12, 12, 640, 320]",12,16054
1359,file_brain_AXT1PRE_201_6002781.h5,"[12, 16, 640, 320]",12,16066
1360,file_brain_AXT1PRE_201_6002849.h5,"[12, 16, 640, 320]",12,16078
1361,file_brain_AXT1PRE_201_6002904.h5,"[12, 20, 640, 320]",12,16090
1362,file_brain_AXT1PRE_203_6000614.h5,"[12, 4, 640, 320]",12,16102
1363,file_brain_AXT1PRE_203_6000616.h5,"[12, 4, 640, 320]",12,16114
1364,file_brain_AXT1PRE_203_6000620.h5,"[12, 4, 640, 320]",12,16126
1365,file_brain_AXT1PRE_203_6000627.h5,"[12, 4, 640, 320]",12,16138
1366,file_brain_AXT1PRE_203_6000629.h5,"[12, 4, 640, 320]",12,16150
1367,file_brain_AXT1PRE_203_6000633.h5,"[12, 4, 640, 320]",12,16162
1368,file_brain_AXT1PRE_203_6000635.h5,"[12, 4, 640, 320]",12,16174
1369,file_brain_AXT1PRE_203_6000639.h5,"[12, 4, 640, 320]",12,16186
1370,file_brain_AXT1PRE_203_6000641.h5,"[12, 4, 640, 320]",12,16198
1371,file_brain_AXT1PRE_203_6000643.h5,"[12, 4, 640, 320]",12,16210
1372,file_brain_AXT1PRE_203_6000647.h5,"[12, 4, 640, 320]",12,16222
1373,file_brain_AXT1PRE_203_6000651.h5,"[10, 2, 640, 320]",10,16232
1374,file_brain_AXT1PRE_203_6000653.h5,"[12, 4, 640, 320]",12,16244
1375,file_brain_AXT1PRE_203_6000655.h5,"[12, 4, 640, 320]",12,16256
1376,file_brain_AXT1PRE_203_6000658.h5,"[12, 4, 640, 320]",12,16268
1377,file_brain_AXT1PRE_203_6000660.h5,"[12, 4, 640, 320]",12,16280
1378,file_brain_AXT1PRE_203_6000664.h5,"[12, 4, 640, 320]",12,16292
1379,file_brain_AXT1PRE_203_6000668.h5,"[12, 4, 640, 320]",12,16304
1380,file_brain_AXT1PRE_203_6000672.h5,"[12, 4, 640, 320]",12,16316
1381,file_brain_AXT1PRE_203_6000674.h5,"[12, 4, 640, 320]",12,16328
1382,file_brain_AXT1PRE_203_6000676.h5,"[12, 4, 640, 320]",12,16340
1383,file_brain_AXT1PRE_203_6000679.h5,"[12, 4, 640, 320]",12,16352
1384,file_brain_AXT1PRE_203_6000683.h5,"[12, 4, 640, 320]",12,16364
1385,file_brain_AXT1PRE_203_6000685.h5,"[12, 4, 640, 320]",12,16376
1386,file_brain_AXT1PRE_203_6000689.h5,"[12, 4, 640, 320]",12,16388
1387,file_brain_AXT1PRE_203_6000691.h5,"[12, 4, 640, 320]",12,16400
1388,file_brain_AXT1PRE_203_6000695.h5,"[12, 4, 640, 320]",12,16412
1389,file_brain_AXT1PRE_203_6000699.h5,"[12, 4, 640, 320]",12,16424
1390,file_brain_AXT1PRE_203_6000701.h5,"[12, 4, 640, 320]",12,16436
1391,file_brain_AXT1PRE_203_6000705.h5,"[12, 4, 640, 320]",12,16448
1392,file_brain_AXT1PRE_203_6000707.h5,"[12, 4, 640, 320]",12,16460
1393,file_brain_AXT1PRE_203_6000709.h5,"[12, 4, 640, 320]",12,16472
1394,file_brain_AXT1PRE_203_6000711.h5,"[12, 4, 640, 320]",12,16484
1395,file_brain_AXT1PRE_203_6000713.h5,"[10, 4, 640, 320]",10,16494
1396,file_brain_AXT1PRE_203_6000715.h5,"[12, 4, 640, 320]",12,16506
1397,file_brain_AXT1PRE_203_6000717.h5,"[12, 4, 640, 320]",12,16518
1398,file_brain_AXT1PRE_203_6000719.h5,"[12, 4, 640, 320]",12,16530
1399,file_brain_AXT1PRE_203_6000721.h5,"[12, 4, 640, 320]",12,16542
1400,file_brain_AXT1PRE_203_6000724.h5,"[12, 4, 640, 320]",12,16554
1401,file_brain_AXT1PRE_203_6000726.h5,"[12, 4, 640, 320]",12,16566
1402,file_brain_AXT1PRE_203_6000728.h5,"[12, 4, 640, 320]",12,16578
1403,file_brain_AXT1PRE_203_6000730.h5,"[12, 4, 640, 320]",12,16590
1404,file_brain_AXT1PRE_203_6000734.h5,"[12, 4, 640, 320]",12,16602
1405,file_brain_AXT1PRE_203_6000736.h5,"[12, 4, 640, 320]",12,16614
1406,file_brain_AXT1PRE_203_6000740.h5,"[12, 4, 640, 320]",12,16626
1407,file_brain_AXT1PRE_203_6000744.h5,"[12, 4, 640, 320]",12,16638
1408,file_brain_AXT1PRE_203_6000752.h5,"[12, 4, 640, 320]",12,16650
1409,file_brain_AXT1PRE_203_6000761.h5,"[12, 4, 640, 320]",12,16662
1410,file_brain_AXT1PRE_203_6000763.h5,"[12, 4, 640, 320]",12,16674
1411,file_brain_AXT1PRE_203_6000769.h5,"[12, 4, 640, 320]",12,16686
1412,file_brain_AXT1PRE_203_6000771.h5,"[12, 4, 640, 320]",12,16698
1413,file_brain_AXT1PRE_203_6000773.h5,"[12, 4, 640, 320]",12,16710
1414,file_brain_AXT1PRE_203_6000775.h5,"[12, 4, 640, 320]",12,16722
1415,file_brain_AXT1PRE_203_6000777.h5,"[12, 6, 640, 320]",12,16734
1416,file_brain_AXT1PRE_203_6000779.h5,"[12, 4, 640, 320]",12,16746
1417,file_brain_AXT1PRE_203_6000781.h5,"[12, 4, 640, 320]",12,16758
1418,file_brain_AXT1PRE_203_6000785.h5,"[12, 4, 640, 320]",12,16770
1419,file_brain_AXT1PRE_203_6000787.h5,"[12, 4, 640, 320]",12,16782
1420,file_brain_AXT1PRE_203_6000789.h5,"[12, 4, 640, 320]",12,16794
1421,file_brain_AXT1PRE_203_6000791.h5,"[12, 4, 640, 320]",12,16806
1422,file_brain_AXT1PRE_203_6000795.h5,"[12, 4, 640, 320]",12,16818
1423,file_brain_AXT1PRE_203_6000799.h5,"[10, 4, 640, 320]",10,16828
1424,file_brain_AXT1PRE_203_6000801.h5,"[12, 4, 640, 320]",12,16840
1425,file_brain_AXT1PRE_203_6000805.h5,"[12, 4, 640, 320]",12,16852
1426,file_brain_AXT1PRE_203_6000807.h5,"[12, 4, 640, 320]",12,16864
1427,file_brain_AXT1PRE_203_6000811.h5,"[12, 4, 640, 320]",12,16876
1428,file_brain_AXT1PRE_203_6000821.h5,"[12, 4, 640, 320]",12,16888
1429,file_brain_AXT1PRE_203_6000823.h5,"[12, 4, 640, 320]",12,16900
1430,file_brain_AXT1PRE_203_6000826.h5,"[12, 4, 640, 320]",12,16912
1431,file_brain_AXT1PRE_203_6000829.h5,"[12, 4, 640, 320]",12,16924
1432,file_brain_AXT1PRE_203_6000833.h5,"[12, 4, 640, 320]",12,16936
1433,file_brain_AXT1PRE_203_6000835.h5,"[12, 4, 640, 320]",12,16948
1434,file_brain_AXT1PRE_203_6000837.h5,"[12, 4, 640, 320]",12,16960
1435,file_brain_AXT1PRE_203_6000843.h5,"[12, 4, 640, 320]",12,16972
1436,file_brain_AXT1PRE_203_6000847.h5,"[12, 4, 640, 320]",12,16984
1437,file_brain_AXT1PRE_203_6000851.h5,"[12, 4, 640, 320]",12,16996
1438,file_brain_AXT1PRE_203_6000856.h5,"[12, 4, 640, 320]",12,17008
1439,file_brain_AXT1PRE_203_6000860.h5,"[12, 4, 640, 320]",12,17020
1440,file_brain_AXT1PRE_203_6000862.h5,"[12, 4, 640, 320]",12,17032
1441,file_brain_AXT1PRE_203_6000864.h5,"[12, 4, 640, 320]",12,17044
1442,file_brain_AXT1PRE_203_6000873.h5,"[12, 4, 640, 320]",12,17056
1443,file_brain_AXT1PRE_203_6000876.h5,"[12, 4, 640, 320]",12,17068
1444,file_brain_AXT1PRE_203_6000879.h5,"[12, 4, 640, 320]",12,17080
1445,file_brain_AXT1PRE_203_6000885.h5,"[12, 4, 640, 320]",12,17092
1446,file_brain_AXT1PRE_203_6000888.h5,"[12, 4, 640, 320]",12,17104
1447,file_brain_AXT1PRE_203_6000894.h5,"[12, 4, 640, 320]",12,17116
1448,file_brain_AXT1PRE_205_6000016.h5,"[12, 16, 640, 320]",12,17128
1449,file_brain_AXT1PRE_205_6000021.h5,"[10, 16, 640, 320]",10,17138
1450,file_brain_AXT1PRE_205_6000036.h5,"[12, 20, 640, 320]",12,17150
1451,file_brain_AXT1PRE_205_6000040.h5,"[12, 20, 640, 320]",12,17162
1452,file_brain_AXT1PRE_205_6000057.h5,"[12, 16, 640, 320]",12,17174
1453,file_brain_AXT1PRE_205_6000063.h5,"[12, 20, 640, 320]",12,17186
1454,file_brain_AXT1PRE_205_6000079.h5,"[12, 20, 640, 320]",12,17198
1455,file_brain_AXT1PRE_205_6000093.h5,"[12, 16, 640, 320]",12,17210
1456,file_brain_AXT1PRE_205_6000096.h5,"[12, 20, 640, 320]",12,17222
1457,file_brain_AXT1PRE_205_6000112.h5,"[12, 20, 640, 320]",12,17234
1458,file_brain_AXT1PRE_205_6000114.h5,"[12, 16, 640, 320]",12,17246
1459,file_brain_AXT1PRE_205_6000146.h5,"[12, 20, 640, 320]",12,17258
1460,file_brain_AXT1PRE_205_6000149.h5,"[12, 16, 640, 320]",12,17270
1461,file_brain_AXT1PRE_205_6000155.h5,"[12, 18, 640, 320]",12,17282
1462,file_brain_AXT1PRE_205_6000160.h5,"[12, 20, 640, 320]",12,17294
1463,file_brain_AXT1PRE_205_6000178.h5,"[12, 16, 640, 320]",12,17306
1464,file_brain_AXT1PRE_206_6000192.h5,"[12, 20, 640, 320]",12,17318
1465,file_brain_AXT1PRE_206_6000196.h5,"[12, 20, 640, 320]",12,17330
1466,file_brain_AXT1PRE_206_6000201.h5,"[12, 16, 640, 320]",12,17342
1467,file_brain_AXT1PRE_206_6000212.h5,"[10, 16, 640, 320]",10,17352
1468,file_brain_AXT1PRE_206_6000217.h5,"[12, 16, 640, 320]",12,17364
1469,file_brain_AXT1PRE_206_6000223.h5,"[12, 16, 640, 320]",12,17376
1470,file_brain_AXT1PRE_206_6000234.h5,"[12, 16, 640, 320]",12,17388
1471,file_brain_AXT1PRE_206_6000245.h5,"[12, 16, 640, 260]",12,17400
1472,file_brain_AXT1PRE_206_6000251.h5,"[12, 20, 640, 320]",12,17412
1473,file_brain_AXT1PRE_209_6000978.h5,"[12, 14, 640, 320]",12,17424
1474,file_brain_AXT1PRE_209_6000986.h5,"[12, 12, 640, 320]",12,17436
1475,file_brain_AXT1PRE_209_6000989.h5,"[10, 14, 640, 320]",10,17446
1476,file_brain_AXT1PRE_209_6001101.h5,"[12, 12, 640, 320]",12,17458
1477,file_brain_AXT1PRE_209_6001105.h5,"[12, 12, 640, 320]",12,17470
1478,file_brain_AXT1PRE_209_6001119.h5,"[12, 14, 640, 320]",12,17482
1479,file_brain_AXT1PRE_209_6001122.h5,"[12, 14, 640, 320]",12,17494
1480,file_brain_AXT1PRE_209_6001126.h5,"[12, 12, 640, 320]",12,17506
1481,file_brain_AXT1PRE_209_6001130.h5,"[12, 14, 640, 320]",12,17518
1482,file_brain_AXT1PRE_209_6001138.h5,"[12, 12, 640, 320]",12,17530
1483,file_brain_AXT1PRE_209_6001156.h5,"[12, 14, 640, 320]",12,17542
1484,file_brain_AXT1PRE_209_6001166.h5,"[12, 14, 640, 320]",12,17554
1485,file_brain_AXT1PRE_209_6001172.h5,"[12, 14, 640, 320]",12,17566
1486,file_brain_AXT1PRE_209_6001178.h5,"[12, 14, 640, 320]",12,17578
1487,file_brain_AXT1PRE_209_6001183.h5,"[8, 14, 640, 320]",8,17586
1488,file_brain_AXT1PRE_209_6001198.h5,"[12, 14, 640, 320]",12,17598
1489,file_brain_AXT1PRE_209_6001209.h5,"[12, 14, 640, 320]",12,17610
1490,file_brain_AXT1PRE_209_6001219.h5,"[10, 12, 640, 320]",10,17620
1491,file_brain_AXT1PRE_209_6001235.h5,"[12, 12, 640, 320]",12,17632
1492,file_brain_AXT1PRE_209_6001240.h5,"[12, 14, 640, 320]",12,17644
1493,file_brain_AXT1PRE_209_6001244.h5,"[12, 12, 640, 320]",12,17656
1494,file_brain_AXT1PRE_209_6001257.h5,"[12, 14, 640, 320]",12,17668
1495,file_brain_AXT1PRE_209_6001258.h5,"[12, 12, 640, 320]",12,17680
1496,file_brain_AXT1PRE_209_6001263.h5,"[12, 12, 640, 320]",12,17692
1497,file_brain_AXT1PRE_209_6001267.h5,"[12, 12, 640, 320]",12,17704
1498,file_brain_AXT1PRE_209_6001268.h5,"[10, 12, 640, 320]",10,17714
1499,file_brain_AXT1PRE_209_6001274.h5,"[12, 12, 640, 320]",12,17726
1500,file_brain_AXT1PRE_209_6001278.h5,"[12, 12, 640, 320]",12,17738
1501,file_brain_AXT1PRE_209_6001285.h5,"[12, 12, 640, 320]",12,17750
1502,file_brain_AXT1PRE_209_6001293.h5,"[12, 12, 640, 320]",12,17762
1503,file_brain_AXT1PRE_209_6001319.h5,"[10, 14, 640, 320]",10,17772
1504,file_brain_AXT1PRE_209_6001324.h5,"[12, 14, 640, 320]",12,17784
1505,file_brain_AXT1PRE_209_6001352.h5,"[10, 14, 640, 320]",10,17794
1506,file_brain_AXT1PRE_209_6001364.h5,"[12, 12, 640, 320]",12,17806
1507,file_brain_AXT1PRE_209_6001440.h5,"[12, 12, 640, 320]",12,17818
1508,file_brain_AXT1PRE_209_6001449.h5,"[12, 12, 640, 320]",12,17830
1509,file_brain_AXT1PRE_209_6001457.h5,"[12, 12, 640, 320]",12,17842
1510,file_brain_AXT1PRE_209_6001467.h5,"[8, 14, 640, 320]",8,17850
1511,file_brain_AXT1PRE_209_6001470.h5,"[12, 12, 640, 320]",12,17862
1512,file_brain_AXT1PRE_210_6001637.h5,"[12, 16, 640, 320]",12,17874
1513,file_brain_AXT1PRE_210_6001648.h5,"[10, 16, 640, 320]",10,17884
1514,file_brain_AXT1PRE_210_6001653.h5,"[10, 16, 640, 320]",10,17894
1515,file_brain_AXT1PRE_210_6001656.h5,"[12, 16, 640, 320]",12,17906
1516,file_brain_AXT1PRE_210_6001660.h5,"[10, 16, 640, 320]",10,17916
1517,file_brain_AXT1PRE_210_6001665.h5,"[12, 16, 640, 320]",12,17928
1518,file_brain_AXT1PRE_210_6001671.h5,"[12, 16, 640, 320]",12,17940
1519,file_brain_AXT1PRE_210_6001684.h5,"[12, 16, 640, 320]",12,17952
1520,file_brain_AXT1PRE_210_6001703.h5,"[12, 16, 640, 320]",12,17964
1521,file_brain_AXT1PRE_210_6001710.h5,"[12, 20, 640, 320]",12,17976
1522,file_brain_AXT1PRE_210_6001727.h5,"[12, 20, 640, 320]",12,17988
1523,file_brain_AXT1PRE_210_6001730.h5,"[12, 16, 640, 320]",12,18000
1524,file_brain_AXT1PRE_210_6001733.h5,"[12, 16, 640, 320]",12,18012
1525,file_brain_AXT1PRE_210_6001739.h5,"[12, 16, 640, 320]",12,18024
1526,file_brain_AXT1PRE_210_6001748.h5,"[12, 18, 640, 320]",12,18036
1527,file_brain_AXT1PRE_210_6001753.h5,"[12, 8, 640, 320]",12,18048
1528,file_brain_AXT1PRE_210_6001761.h5,"[12, 16, 640, 320]",12,18060
1529,file_brain_AXT1PRE_210_6001770.h5,"[12, 20, 640, 320]",12,18072
1530,file_brain_AXT1PRE_210_6001774.h5,"[12, 16, 640, 320]",12,18084
1531,file_brain_AXT1PRE_210_6001779.h5,"[12, 16, 640, 320]",12,18096
1532,file_brain_AXT1PRE_210_6001785.h5,"[12, 20, 640, 320]",12,18108
1533,file_brain_AXT1PRE_210_6001788.h5,"[10, 20, 640, 320]",10,18118
1534,file_brain_AXT1PRE_210_6001795.h5,"[12, 20, 640, 320]",12,18130
1535,file_brain_AXT1PRE_210_6001800.h5,"[12, 16, 640, 320]",12,18142
1536,file_brain_AXT1PRE_210_6001827.h5,"[12, 20, 640, 320]",12,18154
1537,file_brain_AXT1PRE_210_6001844.h5,"[12, 16, 640, 320]",12,18166
1538,file_brain_AXT1PRE_210_6001848.h5,"[12, 16, 640, 320]",12,18178
1539,file_brain_AXT1PRE_210_6001871.h5,"[12, 20, 640, 320]",12,18190
1540,file_brain_AXT1PRE_210_6001881.h5,"[12, 20, 640, 320]",12,18202
1541,file_brain_AXT1PRE_210_6001891.h5,"[12, 16, 640, 320]",12,18214
1542,file_brain_AXT1PRE_210_6001893.h5,"[12, 16, 640, 320]",12,18226
1543,file_brain_AXT1_201_6002688.h5,"[12, 16, 640, 320]",12,18238
1544,file_brain_AXT1_201_6002695.h5,"[8, 20, 640, 320]",8,18246
1545,file_brain_AXT1_201_6002697.h5,"[12, 20, 640, 320]",12,18258
1546,file_brain_AXT1_201_6002699.h5,"[12, 20, 640, 320]",12,18270
1547,file_brain_AXT1_201_6002704.h5,"[12, 16, 640, 320]",12,18282
1548,file_brain_AXT1_201_6002706.h5,"[12, 20, 640, 320]",12,18294
1549,file_brain_AXT1_201_6002708.h5,"[10, 16, 640, 320]",10,18304
1550,file_brain_AXT1_201_6002717.h5,"[12, 16, 640, 320]",12,18316
1551,file_brain_AXT1_201_6002719.h5,"[12, 20, 640, 320]",12,18328
1552,file_brain_AXT1_201_6002747.h5,"[12, 16, 640, 320]",12,18340
1553,file_brain_AXT1_201_6002751.h5,"[12, 20, 640, 260]",12,18352
1554,file_brain_AXT1_201_6002757.h5,"[12, 12, 640, 320]",12,18364
1555,file_brain_AXT1_201_6002761.h5,"[12, 20, 640, 320]",12,18376
1556,file_brain_AXT1_201_6002763.h5,"[12, 20, 640, 320]",12,18388
1557,file_brain_AXT1_201_6002769.h5,"[8, 16, 640, 320]",8,18396
1558,file_brain_AXT1_201_6002779.h5,"[12, 16, 640, 320]",12,18408
1559,file_brain_AXT1_201_6002783.h5,"[6, 24, 640, 320]",6,18414
1560,file_brain_AXT1_201_6002790.h5,"[10, 16, 640, 320]",10,18424
1561,file_brain_AXT1_201_6002796.h5,"[12, 16, 640, 320]",12,18436
1562,file_brain_AXT1_201_6002800.h5,"[12, 20, 640, 320]",12,18448
1563,file_brain_AXT1_201_6002802.h5,"[12, 16, 640, 320]",12,18460
1564,file_brain_AXT1_201_6002804.h5,"[12, 16, 640, 320]",12,18472
1565,file_brain_AXT1_201_6002809.h5,"[12, 20, 640, 320]",12,18484
1566,file_brain_AXT1_201_6002811.h5,"[12, 20, 640, 290]",12,18496
1567,file_brain_AXT1_201_6002816.h5,"[12, 16, 640, 320]",12,18508
1568,file_brain_AXT1_201_6002820.h5,"[12, 20, 640, 320]",12,18520
1569,file_brain_AXT1_201_6002822.h5,"[10, 12, 640, 320]",10,18530
1570,file_brain_AXT1_201_6002824.h5,"[2, 16, 640, 320]",2,18532
1571,file_brain_AXT1_201_6002826.h5,"[12, 16, 640, 320]",12,18544
1572,file_brain_AXT1_201_6002834.h5,"[12, 16, 640, 320]",12,18556
1573,file_brain_AXT1_201_6002836.h5,"[12, 20, 640, 320]",12,18568
1574,file_brain_AXT1_201_6002839.h5,"[10, 20, 640, 320]",10,18578
1575,file_brain_AXT1_201_6002844.h5,"[12, 20, 640, 320]",12,18590
1576,file_brain_AXT1_201_6002847.h5,"[12, 12, 640, 320]",12,18602
1577,file_brain_AXT1_201_6002851.h5,"[12, 16, 640, 320]",12,18614
1578,file_brain_AXT1_201_6002856.h5,"[12, 20, 640, 320]",12,18626
1579,file_brain_AXT1_201_6002859.h5,"[12, 16, 640, 320]",12,18638
1580,file_brain_AXT1_201_6002863.h5,"[10, 16, 640, 320]",10,18648
1581,file_brain_AXT1_201_6002865.h5,"[12, 20, 640, 320]",12,18660
1582,file_brain_AXT1_201_6002869.h5,"[12, 20, 640, 320]",12,18672
1583,file_brain_AXT1_201_6002875.h5,"[12, 20, 640, 320]",12,18684
1584,file_brain_AXT1_201_6002879.h5,"[10, 16, 640, 320]",10,18694
1585,file_brain_AXT1_201_6002897.h5,"[12, 20, 640, 320]",12,18706
1586,file_brain_AXT1_201_6002900.h5,"[12, 20, 640, 320]",12,18718
1587,file_brain_AXT1_202_2020005.h5,"[12, 20, 640, 320]",12,18730
1588,file_brain_AXT1_202_2020009.h5,"[10, 16, 640, 320]",10,18740
1589,file_brain_AXT1_202_2020014.h5,"[12, 20, 640, 320]",12,18752
1590,file_brain_AXT1_202_2020017.h5,"[12, 16, 640, 320]",12,18764
1591,file_brain_AXT1_202_2020019.h5,"[12, 16, 640, 320]",12,18776
1592,file_brain_AXT1_202_2020024.h5,"[12, 20, 640, 320]",12,18788
1593,file_brain_AXT1_202_2020026.h5,"[12, 20, 640, 320]",12,18800
1594,file_brain_AXT1_202_2020032.h5,"[12, 20, 640, 320]",12,18812
1595,file_brain_AXT1_202_2020034.h5,"[12, 20, 640, 320]",12,18824
1596,file_brain_AXT1_202_2020037.h5,"[12, 16, 640, 320]",12,18836
1597,file_brain_AXT1_202_2020041.h5,"[12, 20, 640, 320]",12,18848
1598,file_brain_AXT1_202_2020044.h5,"[12, 20, 640, 320]",12,18860
1599,file_brain_AXT1_202_2020051.h5,"[12, 16, 640, 320]",12,18872
1600,file_brain_AXT1_202_2020052.h5,"[12, 20, 640, 320]",12,18884
1601,file_brain_AXT1_202_2020059.h5,"[12, 16, 640, 320]",12,18896
1602,file_brain_AXT1_202_2020060.h5,"[12, 16, 640, 320]",12,18908
1603,file_brain_AXT1_202_2020062.h5,"[12, 16, 640, 320]",12,18920
1604,file_brain_AXT1_202_2020064.h5,"[12, 16, 640, 320]",12,18932
1605,file_brain_AXT1_202_2020068.h5,"[12, 16, 640, 320]",12,18944
1606,file_brain_AXT1_202_2020069.h5,"[12, 12, 640, 320]",12,18956
1607,file_brain_AXT1_202_2020076.h5,"[12, 20, 640, 320]",12,18968
1608,file_brain_AXT1_202_2020080.h5,"[12, 20, 640, 320]",12,18980
1609,file_brain_AXT1_202_2020086.h5,"[12, 16, 640, 320]",12,18992
1610,file_brain_AXT1_202_2020089.h5,"[12, 20, 640, 320]",12,19004
1611,file_brain_AXT1_202_2020095.h5,"[12, 16, 640, 320]",12,19016
1612,file_brain_AXT1_202_2020098.h5,"[8, 16, 640, 320]",8,19024
1613,file_brain_AXT1_202_2020100.h5,"[12, 20, 640, 320]",12,19036
1614,file_brain_AXT1_202_2020103.h5,"[12, 16, 640, 320]",12,19048
1615,file_brain_AXT1_202_2020109.h5,"[12, 20, 640, 320]",12,19060
1616,file_brain_AXT1_202_2020120.h5,"[12, 16, 640, 320]",12,19072
1617,file_brain_AXT1_202_2020122.h5,"[12, 20, 640, 320]",12,19084
1618,file_brain_AXT1_202_2020131.h5,"[12, 20, 640, 320]",12,19096
1619,file_brain_AXT1_202_2020134.h5,"[12, 16, 640, 320]",12,19108
1620,file_brain_AXT1_202_2020139.h5,"[12, 16, 640, 320]",12,19120
1621,file_brain_AXT1_202_2020141.h5,"[12, 12, 640, 320]",12,19132
1622,file_brain_AXT1_202_2020143.h5,"[10, 12, 640, 320]",10,19142
1623,file_brain_AXT1_202_2020146.h5,"[12, 16, 640, 320]",12,19154
1624,file_brain_AXT1_202_2020151.h5,"[12, 20, 640, 320]",12,19166
1625,file_brain_AXT1_202_2020153.h5,"[12, 20, 640, 320]",12,19178
1626,file_brain_AXT1_202_2020156.h5,"[12, 20, 640, 320]",12,19190
1627,file_brain_AXT1_202_2020167.h5,"[12, 16, 640, 320]",12,19202
1628,file_brain_AXT1_202_2020170.h5,"[12, 16, 640, 320]",12,19214
1629,file_brain_AXT1_202_2020173.h5,"[12, 20, 640, 320]",12,19226
1630,file_brain_AXT1_202_2020175.h5,"[12, 12, 640, 320]",12,19238
1631,file_brain_AXT1_202_2020184.h5,"[12, 16, 640, 320]",12,19250
